,St_len_min,K_nb_max,N_cl_max,N_stages,Cl_cen,St_edges,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold
941,20,50,15,8,Mean,"[0, 74, 251, 389, 542, 645, 769, 889, 1046]",69.85162738673971,0.9565132455663062,-0.06606511130077361,70.73926658603081,7.646190398943663,0.0947298543487809,41.9833367073425,3.6209183801325504
942,20,50,15,9,Median,"[0, 52, 252, 393, 490, 566, 670, 842, 929, 1046]",85.58052097711743,1.0983067484986604,-0.06569005221565216,73.30641478893408,8.157040638121357,0.1238293305875554,50.11767528371198,3.471408577157594
943,20,50,15,9,Mode,"[0, 52, 252, 393, 490, 566, 670, 800, 929, 1046]",84.79577085568272,1.1173833398941275,-0.07029025467925334,71.9351216771539,5.655840368216071,0.12005477564084775,49.42536329869519,2.8389290840425794
944,20,50,15,9,Mean,"[0, 74, 251, 386, 494, 583, 694, 830, 935, 1046]",61.35893824030285,0.8754387204380414,-0.07004439269485295,63.58527531540223,8.322664463107536,0.09050848344194132,36.977048517207905,4.238753147928707
945,20,50,15,10,Median,"[0, 52, 105, 252, 393, 560, 670, 789, 855, 929, 1046]",57.59684875563398,0.9284806393185442,-0.09159987667349309,67.7373637823353,9.169088282776585,0.09444525270432318,33.36088544861052,4.173280247434767
946,20,50,15,10,Mode,"[0, 52, 105, 252, 393, 566, 670, 800, 842, 929, 1046]",54.69919102378388,0.9112470746531223,-0.10165098809054242,65.99631698628495,8.043062431428222,0.08534947715209495,31.819422068322158,3.7536444667224425
947,20,50,15,10,Mean,"[0, 52, 120, 256, 389, 542, 645, 769, 856, 938, 1046]",44.975943623185564,0.8559695384830781,-0.09682892569962316,59.856212893451115,7.397709496173524,0.08106664742561814,25.828808187840963,4.357437868811918
948,20,50,15,11,Median,"[0, 52, 105, 252, 393, 490, 566, 670, 789, 855, 929, 1046]",52.296614412040434,0.9241811219890872,-0.0986453939375028,62.86493649352569,8.505053229731699,0.0934282119859828,30.289713740785878,4.072172986329235
949,20,50,15,11,Mode,"[0, 52, 105, 252, 393, 490, 566, 670, 800, 842, 929, 1046]",50.457533985084815,0.911131047192806,-0.10600907123393856,61.517238472072556,7.614622976571729,0.08588672931629489,29.369958348131156,3.672428256846324
950,20,50,15,11,Mean,"[0, 52, 120, 256, 386, 494, 583, 679, 776, 856, 938, 1046]",40.95931174348392,0.8249181175251772,-0.10030027678845393,56.64862693981738,7.147494349547016,0.08041834823849353,23.57476627289274,4.507810469696063
951,20,50,15,12,Median,"[0, 52, 105, 252, 393, 490, 566, 609, 670, 789, 855, 929, 1046]",42.421354750750986,0.9412833882017988,-0.11207001720430425,58.943487398089474,18.314162004633303,0.09337599849935478,25.52882775086371,3.8764748813907435
952,20,50,15,12,Mode,"[0, 52, 105, 252, 393, 490, 566, 609, 670, 800, 842, 929, 1046]",40.744191143717295,0.9292237384543669,-0.11932798319201408,57.68947906642634,17.891515578637627,0.0865548221019595,24.729084570950736,3.5160721859612565
953,20,50,15,12,Mean,"[0, 52, 120, 256, 386, 493, 563, 610, 672, 769, 856, 938, 1046]",41.1067349912774,0.918758843018773,-0.10994810796778695,55.9191761668698,25.13506863527375,0.09134106259672935,23.903112034918994,4.026033653096302
954,20,50,15,13,Median,"[0, 52, 105, 252, 393, 490, 566, 609, 670, 737, 800, 855, 929, 1046]",36.57698997384819,0.9027880360780779,-0.11856967909794172,54.45203055687612,17.65266036792419,0.0874430753786618,22.30553554623481,3.8762818491201707
955,20,50,15,13,Mode,"[0, 52, 105, 252, 393, 490, 566, 609, 670, 746, 800, 842, 929, 1046]",36.310969748726585,0.9018673555519608,-0.12425373207850245,53.675117347706504,16.87303969488834,0.08404057651358188,22.245000737225386,3.5019347106803327
956,20,50,15,13,Mean,"[0, 52, 120, 256, 385, 484, 558, 607, 670, 734, 795, 856, 938, 1046]",35.330043632290376,0.8805946663591805,-0.11519490559899118,52.844874304000214,8.464129356712043,0.08314126698848866,21.042882393656214,3.876750632820429
957,20,50,15,14,Median,"[0, 52, 105, 136, 252, 393, 490, 566, 609, 670, 746, 800, 855, 929, 1046]",30.902021517911006,0.8468688767710278,-0.12491309686912795,50.47800473288569,16.887017015316477,0.08207211853556906,18.411886024820486,4.073984544721469
958,20,50,15,14,Mode,"[0, 52, 105, 136, 252, 393, 490, 566, 609, 670, 746, 800, 842, 929, 1046]",30.01755646162794,0.8395735761115838,-0.12965709515999568,49.70480013922841,16.395025420113907,0.07847469517253383,18.04538253614032,3.7449877340309334
959,20,50,15,14,Mean,"[0, 52, 104, 149, 257, 385, 484, 558, 607, 672, 740, 797, 856, 938, 1046]",29.3314214677844,0.815057905135136,-0.12496921980196848,48.24956970543063,13.76445678562944,0.07712107621496525,17.085277363309693,4.384486795493496
960,20,50,15,15,Median,"[0, 52, 105, 177, 252, 282, 393, 490, 566, 609, 670, 737, 800, 855, 929, 1046]",21.968593292678317,0.7789993537556548,-0.1279878993667893,47.24686923747625,15.528352732705331,0.07246372923304281,12.814073916570246,4.232086958392637
961,20,50,15,15,Mode,"[0, 52, 105, 177, 252, 282, 393, 490, 566, 609, 670, 746, 800, 842, 929, 1046]",21.740575956859796,0.7782101990189828,-0.13346481217191963,46.574890959634004,15.072309007347645,0.06954730163440286,12.762186937419301,3.911217982587062
962,20,50,15,15,Mean,"[0, 52, 113, 180, 252, 295, 391, 493, 563, 610, 670, 737, 797, 856, 938, 1046]",22.91985081362207,0.7704567085680024,-0.1244419889632567,46.28133633887394,8.894139272091174,0.06929484199721567,13.034705195680543,4.277121118975523
963,20,50,15,16,Median,"[0, 52, 105, 136, 252, 323, 393, 490, 566, 609, 670, 737, 800, 855, 929, 962, 1046]",25.996981612108957,0.8640773168931274,-0.12810073801839744,45.77090805810811,7.842299874124501,0.07523019314678375,14.852547881446089,3.315422163110839
964,20,50,15,16,Mode,"[0, 52, 105, 136, 252, 358, 393, 490, 566, 609, 670, 746, 800, 842, 929, 955, 1046]",29.102279998228713,0.9360573426092296,-0.13792717455287354,45.87883262179245,7.420234669323907,0.08065553681046546,16.88044143642353,2.8987699004617524
965,20,50,15,16,Mean,"[0, 52, 104, 149, 255, 329, 395, 486, 558, 607, 670, 737, 797, 855, 921, 963, 1046]",25.70371246484426,0.8439588206859173,-0.1299804234953324,45.09151792971072,8.017686743428893,0.07203116018378024,14.72184810351448,3.53201781312439
966,20,50,20,3,Median,"[0, 136, 670, 1046]",292.03743276552075,1.3781906532054766,0.039349540681150104,151.11708729450302,3.5695010647191183,0.1539479140622928,139.19244325876457,2.960516393377607
967,20,50,20,3,Mode,"[0, 52, 670, 1046]",242.7852882585069,1.7317604619152993,0.02031826200700146,110.8824790798342,2.850418428641154,0.17821734161797395,103.09655948523962,2.348531402570265
968,20,50,20,3,Mean,"[0, 177, 706, 1046]",294.93679363845484,1.234084329464515,0.043228631291503394,156.41859858470156,4.871203471753536,0.14085740375860512,141.1439567977225,3.9562855771368866
969,20,50,20,4,Median,"[0, 105, 566, 855, 1046]",190.37758204697545,1.1988219320460631,-0.001370602041095536,98.0657828179188,4.4135221987879225,0.11765847471948393,89.2670657212093,3.3014732877609987
970,20,50,20,4,Mode,"[0, 52, 670, 800, 1046]",223.24472142962375,1.7446506275206293,-0.019721555486460533,92.32544845068867,3.513489319440122,0.17759669577161033,95.02913980960533,1.779735822904268
971,20,50,20,4,Mean,"[0, 153, 571, 852, 1046]",183.77811016569686,1.0665186112480085,0.0035447658826498877,98.61471622449226,5.34746200480439,0.1063375397245313,87.43048417193059,3.6922189325362686
972,20,50,20,5,Median,"[0, 52, 252, 609, 855, 1046]",155.7813278991577,1.2442046587590532,-0.013112455282011097,116.67457049768637,6.624590852886074,0.13983294641335614,86.11380635956363,2.343177521625452
973,20,50,20,5,Mode,"[0, 52, 252, 670, 800, 1046]",177.40276381316718,1.40009377152901,-0.012430744156314413,122.25323378280706,16.68042705850823,0.1610364831643458,96.56224212804813,1.851136738053622
974,20,50,20,5,Mean,"[0, 79, 294, 594, 852, 1046]",122.59366579899509,1.078890175532658,-0.02573982043761643,101.31185534186169,5.878174844725132,0.10959532864912024,66.16818687173682,3.068521352440346
975,20,50,20,6,Median,"[0, 52, 252, 566, 670, 861, 1046]",164.49214577131258,1.3985122716964327,-0.03145644504661605,109.45640714718002,4.458257115501758,0.1610740448139607,90.36130278604271,1.9203336901321535
976,20,50,20,6,Mode,"[0, 52, 252, 566, 670, 800, 1046]",159.0099947989866,1.4096832377853201,-0.039006906351543996,105.199946757432,8.33027771454031,0.16356590175659982,88.19634627360739,1.927423255278531
977,20,50,20,6,Mean,"[0, 79, 291, 558, 692, 873, 1046]",128.7155478290794,1.1972535935623243,-0.034063773658208125,92.39351320469237,6.129933220274849,0.1280733721646292,67.11226628713429,2.4647503523498178
978,20,50,20,7,Median,"[0, 52, 252, 415, 566, 670, 861, 1046]",127.5946857407974,1.2913917393694083,-0.05055542313031907,94.34764186810888,5.592209741062397,0.1465330998552423,72.50859423329523,2.2256661258913755
979,20,50,20,7,Mode,"[0, 52, 252, 393, 566, 670, 800, 1046]",116.97604334048583,1.2847129728741753,-0.05995348783518766,90.5212012182737,6.0756321872309655,0.14526265999968432,66.99430229092658,2.262165848150296
980,20,50,20,7,Mean,"[0, 74, 251, 434, 578, 692, 873, 1046]",96.63653290714852,1.0591956278244796,-0.049780795131625095,83.36654155835721,6.62599843050622,0.1155083500401033,56.59225391041289,3.0400928998289936
981,20,50,20,8,Median,"[0, 52, 252, 415, 566, 670, 852, 930, 1046]",100.95876033142336,1.1371839872240712,-0.051613564048745286,81.1825564268447,11.551074211979577,0.13314490107910565,59.30241649450229,3.713612209611997
982,20,50,20,8,Mode,"[0, 52, 252, 393, 566, 670, 800, 929, 1046]",95.15479231552409,1.1469971313004372,-0.0583588854717257,79.32198682021964,6.818186654296365,0.1242451723332411,55.439731646164205,2.8242786149113392
983,20,50,20,8,Mean,"[0, 74, 251, 434, 578, 690, 834, 943, 1046]",80.30061061883573,0.9579717522459237,-0.055886751778622026,71.71236140459925,8.597324881418249,0.10786850802535397,48.05910636429059,4.572814597899165
984,20,50,20,9,Median,"[0, 52, 252, 393, 490, 566, 670, 852, 930, 1046]",85.33660542706465,1.096805910150328,-0.06514287074998872,73.44876056661506,9.409686092149247,0.1253317978126613,50.022591404486604,3.6400397928833588
985,20,50,20,9,Mode,"[0, 52, 252, 393, 486, 566, 670, 800, 929, 1046]",84.41933080327351,1.1103437630719557,-0.07000201730690973,71.73418677389328,5.699175233419664,0.11802072051154067,49.24092698596263,2.865279913080396
986,20,50,20,9,Mean,"[0, 74, 249, 385, 493, 581, 690, 834, 943, 1046]",63.713678461832686,0.8862974043205006,-0.06935110914702669,63.938938525478555,8.487272905913677,0.09521849342129163,37.9502478432849,4.692565639636145
987,20,50,20,10,Median,"[0, 52, 105, 252, 393, 490, 566, 670, 852, 930, 1046]",61.125149713467835,0.9769698194705833,-0.09418330683852152,67.87482641541915,8.829108134804487,0.10498956886558473,34.952911057023755,3.578555439814705
988,20,50,20,10,Mode,"[0, 52, 105, 252, 393, 486, 566, 670, 800, 929, 1046]",60.30979449232015,0.9890034665120301,-0.09909209064079773,66.30734776725917,5.491368130047144,0.09849083348681086,34.25809824055799,2.889879991100959
989,20,50,20,10,Mean,"[0, 51, 119, 255, 385, 493, 581, 690, 834, 943, 1046]",44.83180755062918,0.822356673371973,-0.09516578080395886,57.98795156230864,7.978908375325287,0.08333264626427424,25.810865070845157,4.525932158813671
990,20,50,20,11,Median,"[0, 52, 105, 252, 393, 490, 566, 670, 789, 857, 930, 1046]",52.415271325918035,0.9249672007307641,-0.09831398219752666,62.879346792563645,8.020243299184136,0.0939378890747048,30.348030725774187,4.167470801308989
991,20,50,20,11,Mode,"[0, 52, 105, 252, 393, 486, 566, 670, 800, 862, 929, 1046]",51.02573080047364,0.9083154288663697,-0.09757081887328138,61.84786862484865,8.129532543922823,0.09040186527002543,29.60078437585245,4.167637489229952
992,20,50,20,11,Mean,"[0, 51, 119, 255, 385, 493, 581, 672, 772, 857, 944, 1046]",43.551072222263194,0.8548583064767452,-0.10006863338253293,57.18967253190907,7.115419217319345,0.0841812168640719,24.70988400299378,4.161491954019749
993,20,50,20,12,Median,"[0, 52, 105, 252, 393, 490, 566, 609, 670, 789, 857, 930, 1046]",42.52922467245788,0.9419980052396869,-0.11175118107140249,58.956897260750424,24.177164346326176,0.09383934130728387,25.58184319176217,3.963109258645065
994,20,50,20,12,Mode,"[0, 52, 105, 252, 393, 486, 566, 609, 670, 800, 862, 929, 1046]",41.289247797191905,0.927047443913041,-0.11098529349368168,57.997101358394026,17.926726315389097,0.09089753949626617,24.977978981672504,3.9639486609381254
995,20,50,20,12,Mean,"[0, 51, 119, 255, 383, 490, 561, 611, 673, 772, 857, 944, 1046]",41.61009207231769,0.9244200942410008,-0.10912588946366097,55.665117089410636,9.838535718190357,0.09127154719407553,24.136883667533592,3.760915857131249
996,20,50,20,13,Median,"[0, 52, 105, 252, 393, 490, 566, 609, 670, 737, 800, 857, 930, 1046]",36.6226279720817,0.9024198095650187,-0.11827808327066372,54.44732159395263,23.031596505321602,0.08770596561508191,22.330923418784085,3.966410145185701
997,20,50,20,13,Mode,"[0, 52, 105, 252, 393, 486, 566, 609, 670, 746, 800, 862, 929, 1046]",36.990761155988864,0.9062584150608123,-0.11931544861858062,53.960269838636044,16.902158439228312,0.08745242399648658,22.550236523859255,3.893848724419422
998,20,50,20,13,Mean,"[0, 51, 119, 255, 383, 484, 557, 609, 670, 732, 795, 857, 944, 1046]",36.16456378026319,0.8978912844517787,-0.113770118991103,53.100704808482874,7.77906513426122,0.08602275672023313,21.5084956871905,3.547736581562124
999,20,50,20,14,Median,"[0, 52, 105, 137, 252, 393, 490, 566, 609, 670, 746, 800, 857, 930, 1046]",30.867494872723356,0.8462031907110503,-0.12516258696182175,50.48332986585296,21.88167442522421,0.08166577043593862,18.37951302085405,4.1482049127805265
1000,20,50,20,14,Mode,"[0, 52, 105, 136, 252, 393, 486, 566, 609, 670, 746, 800, 862, 929, 1046]",30.645056222177743,0.843626861812062,-0.12470097791276315,49.96860721125498,16.422064254143883,0.08162409284906125,18.327138646879284,4.106754515943939
1001,20,50,20,14,Mean,"[0, 51, 104, 151, 256, 383, 484, 557, 609, 672, 740, 797, 857, 944, 1046]",30.08133100478322,0.8260099542652407,-0.12313673583078437,48.372695658792026,9.849810353080956,0.08017750476145716,17.514209235066932,4.409831590220597
1002,20,50,20,15,Median,"[0, 52, 105, 137, 252, 393, 490, 566, 609, 670, 746, 800, 857, 929, 974, 1046]",34.49186163985038,0.9447244006162746,-0.11938760715787872,50.58823013866588,9.134517529677405,0.08880282295663358,19.760474521851346,2.9676233742311444
1003,20,50,20,15,Mode,"[0, 52, 105, 136, 252, 393, 486, 566, 609, 670, 746, 800, 862, 929, 977, 1046]",33.785648490590724,0.9325895343923456,-0.11873299571222344,49.79555858527223,8.710597186463225,0.0882998745516858,19.424164108699795,3.002498619473154
1004,20,50,20,15,Mean,"[0, 51, 104, 151, 256, 385, 492, 560, 609, 672, 740, 797, 856, 922, 970, 1046]",32.83582016791574,0.9125577207820363,-0.12024407260222934,48.72543872220786,10.821169366004758,0.08790045183975286,18.796178904054436,3.6950997172256566
1005,20,50,20,16,Median,"[0, 52, 105, 137, 252, 358, 393, 490, 566, 609, 670, 746, 800, 857, 929, 974, 1046]",31.337275472755536,0.9414103406311415,-0.12887286966694086,48.09140410202361,8.01321136644011,0.08908506421839602,18.076311498306033,2.884262388415927
1006,20,50,20,16,Mode,"[0, 52, 105, 136, 252, 358, 393, 486, 566, 609, 670, 746, 800, 862, 929, 977, 1046]",30.678720317005816,0.9301997586179778,-0.12848782531189068,47.34052651541251,7.423077160946875,0.08826867473609913,17.757420209838294,2.9158980889106614
1007,20,50,20,16,Mean,"[0, 51, 104, 151, 255, 351, 399, 493, 560, 609, 672, 740, 797, 856, 922, 970, 1046]",29.69473303772957,0.89617071968109,-0.12817045875655045,46.201051846415375,9.588406999550322,0.0850225782758571,17.04925011405909,3.612647821891883
1008,40,35,10,3,Median,"[0, 137, 670, 1046]",292.2121129980301,1.3752800356900021,0.03938731902022103,151.3653795859484,3.5799569516483714,0.1535008169658437,139.3755911183476,2.9687820712972117
1009,40,35,10,3,Mode,"[0, 52, 609, 1046]",232.4533376017533,1.6909387888768896,0.012570391447319926,109.75837715354926,2.948037820467914,0.16703226672989893,98.28549774647195,2.426569866495556
1010,40,35,10,3,Mean,"[0, 166, 704, 1046]",281.64025693653537,1.2434048767895023,0.03607277504526039,147.96185432059977,4.525582540144586,0.13676141727220065,131.93425033976757,3.7034081400121504
1011,40,35,10,4,Median,"[0, 136, 609, 821, 1046]",217.84719370223468,1.2534709630225243,0.008346760888083556,109.41350984598364,5.937452596499462,0.12752284894549967,101.98501019896453,2.72808847865452
1012,40,35,10,4,Mode,"[0, 52, 609, 746, 1046]",136.84144139715508,1.2504808493691901,-0.022088490792010772,74.7085689564565,5.805096468107697,0.11246564685802747,58.852480790191066,4.564752299809441
1013,40,35,10,4,Mean,"[0, 160, 588, 828, 1046]",189.41351623864657,1.0706086788288303,0.00824537132569708,99.95564890156933,7.297327760972762,0.1078345609905289,89.90142320787608,3.6333510212123037
1014,40,35,10,5,Median,"[0, 52, 252, 609, 821, 1046]",144.61869236477384,1.1914428009005753,-0.015533072898485035,110.96407658929967,27.65791235190544,0.1344441795063442,81.38662587637458,2.5820432703379472
1015,40,35,10,5,Mode,"[0, 52, 252, 609, 746, 1046]",120.9365585187691,1.0316908629328556,-0.020517271761812967,102.37445881403508,6.5870431023207034,0.11753129230796598,71.5802363090891,4.300660359170715
1016,40,35,10,5,Mean,"[0, 73, 266, 596, 828, 1046]",121.85509081548709,1.0565713847487022,-0.024067233930455144,104.92171571185585,10.140386610485455,0.11458226721600041,69.67594835206798,3.196558321484997
1017,40,35,10,6,Median,"[0, 52, 252, 566, 680, 855, 1046]",160.76960407906802,1.366876877286519,-0.025458656685644235,107.80574535130025,4.8100933282302725,0.1643318719301916,88.19427995728205,2.0533170821025584
1018,40,35,10,6,Mode,"[0, 52, 252, 609, 670, 800, 1046]",127.56431621318522,1.2075696872333856,-0.04332767248565851,98.1549966335153,28.068091243227595,0.12707331645819298,70.31503050545919,3.4842676047108037
1019,40,35,10,6,Mean,"[0, 73, 261, 560, 702, 857, 1046]",139.21722606451962,1.2390908691619023,-0.03152325668883387,101.32094385924866,5.916218350165935,0.14036691070720408,75.64036277554276,2.4449444999310925
1020,40,35,10,7,Median,"[0, 52, 252, 560, 615, 766, 862, 1046]",118.01323404962938,1.2678718113874943,-0.06346731393771814,86.35055343787326,5.082104879819267,0.13160518511697136,66.41253084004607,2.7352953914684086
1021,40,35,10,7,Mode,"[0, 52, 252, 566, 609, 746, 929, 1046]",112.02114904628768,1.2517224600803178,-0.05744476371576582,81.5681694783833,5.082774598170699,0.1279278181441716,64.18488807775698,2.9764768559378623
1022,40,35,10,7,Mean,"[0, 73, 258, 525, 639, 767, 888, 1046]",92.63400169398322,0.9917689400978764,-0.04504868617609191,78.1051004775933,6.673887536489079,0.10234608526288713,53.79584506382071,3.7444497668029517
1023,40,35,10,8,Median,"[0, 52, 136, 252, 560, 615, 766, 862, 1046]",70.84551693600591,1.091351884944508,-0.0918813542751373,76.44246685842872,5.035707391841473,0.10296306859074675,38.70235109849148,2.8517036536754112
1024,40,35,10,8,Mode,"[0, 52, 177, 252, 566, 609, 746, 929, 1046]",58.74285169346878,1.0785898732271681,-0.08298040927122728,72.00248908961632,5.055804533542833,0.10058199199987662,33.48012323069676,3.084754947284278
1025,40,35,10,8,Mean,"[0, 54, 140, 269, 527, 639, 767, 888, 1046]",55.31765876305669,0.8841083204494254,-0.07324437838769517,67.97690496381162,6.353708921133001,0.08258652307268133,31.13811521234851,3.6816406509043205
1026,40,35,10,9,Median,"[0, 52, 136, 252, 486, 586, 670, 842, 929, 1046]",63.605281422467876,0.9651813101857214,-0.07279095164291151,70.62954968951216,7.135510490866959,0.10319928046230123,36.35788869490182,3.6801390032359027
1027,40,35,10,9,Mode,"[0, 52, 177, 252, 490, 609, 670, 800, 929, 1046]",48.34452181050629,0.9039700798031697,-0.07529913124321545,67.27810795741415,20.632463682305143,0.08794455264589345,28.371976717941628,3.617055116019626
1028,40,35,10,9,Mean,"[0, 54, 140, 268, 471, 586, 700, 824, 935, 1046]",49.4813077549687,0.8343880011363648,-0.08058504285823057,61.681467424835716,8.465136833428282,0.08268615630785106,28.367514833065393,4.320358336719535
1029,40,35,10,10,Median,"[0, 52, 136, 252, 486, 586, 670, 789, 857, 929, 1046]",53.9236969887778,0.9073478435429944,-0.08705614015725692,64.78086645450924,7.565432383547017,0.09251922548492901,31.235081215242005,4.54637913134472
1030,40,35,10,10,Mode,"[0, 52, 177, 252, 490, 609, 670, 746, 842, 929, 1046]",40.47003323799309,0.8429456558089897,-0.08899197111230504,61.828093541305904,19.97316219531921,0.0839231325532165,24.202777837237413,4.364973947001824
1031,40,35,10,10,Mean,"[0, 54, 140, 268, 471, 586, 673, 770, 853, 935, 1046]",46.02601810851178,0.8363515546255,-0.09176399741147226,59.12895216896733,8.410953195921772,0.08354803436049539,26.30949554870495,4.873617083848301
1032,40,35,10,11,Median,"[0, 52, 136, 252, 340, 490, 586, 670, 789, 857, 929, 1046]",40.5715080964635,0.8444395725262315,-0.10069483742197124,59.07634809088194,7.58011838897022,0.08166115777323454,23.681840340730922,4.622834287742509
1033,40,35,10,11,Mode,"[0, 52, 177, 252, 316, 490, 609, 670, 746, 842, 929, 1046]",31.015262088987576,0.7786612628152682,-0.09687711912203735,56.243017366700585,19.93691604114184,0.0736759631302904,18.589073662707342,4.4912946703260905
1034,40,35,10,11,Mean,"[0, 54, 140, 258, 355, 490, 586, 673, 770, 853, 935, 1046]",36.97123643048068,0.8067045813517174,-0.10602296828453618,55.28514224766983,7.976535680941288,0.07661472923942705,21.272718850655583,4.713444082623133
1035,40,35,10,12,Median,"[0, 52, 136, 252, 340, 490, 566, 609, 670, 789, 857, 929, 1046]",38.98403812912323,0.9303723287753392,-0.11078502897602054,58.03176719360525,17.07186133631335,0.09277800524241772,23.351762807166292,4.164619129860804
1036,40,35,10,12,Mode,"[0, 52, 177, 252, 316, 490, 566, 609, 670, 746, 842, 929, 1046]",37.068200180591276,0.928636576953745,-0.107612016957585,56.78998622258339,18.263589640041427,0.0947972394660563,21.995833903015047,3.646512421984006
1037,40,35,10,12,Mean,"[0, 54, 140, 258, 355, 490, 563, 609, 673, 770, 853, 935, 1046]",37.72945055194511,0.902842642873694,-0.11623969197224995,54.4453196923878,9.948371715583233,0.08781993454808054,22.081063114480198,4.209413409095161
1038,40,35,10,13,Median,"[0, 52, 136, 252, 340, 490, 566, 609, 670, 746, 800, 857, 929, 1046]",34.02874909903695,0.8981094151685607,-0.11850924303590701,53.65273279728649,16.243749807500908,0.08713141111637897,20.605788241097148,4.136134875834224
1039,40,35,10,13,Mode,"[0, 52, 177, 252, 316, 490, 566, 609, 670, 746, 800, 842, 929, 1046]",31.383106727761515,0.884596823750296,-0.11667523181712204,52.59677011155232,17.140071964444907,0.08363159067528671,19.160522793519785,3.669658650867664
1040,40,35,10,13,Mean,"[0, 54, 140, 258, 355, 490, 563, 609, 672, 742, 795, 853, 935, 1046]",33.418925993898064,0.889199325268322,-0.12155991790581235,51.276623519007835,10.879806621502912,0.08329493163841935,19.94326793332561,3.875294458397631
1041,40,35,10,14,Median,"[0, 52, 131, 177, 252, 340, 490, 566, 609, 670, 746, 800, 857, 929, 1046]",28.24473699821602,0.831860233617564,-0.13009577725504612,49.70993972914886,15.64219911864904,0.07417582943089299,16.481571123897165,4.3025796632889
1042,40,35,10,14,Mode,"[0, 52, 136, 177, 252, 316, 490, 566, 609, 670, 746, 800, 842, 929, 1046]",26.335318260541875,0.8183642831629695,-0.1324795783728173,48.905834281655444,16.527436961725293,0.07040280697355207,15.460191044232225,3.879894836638825
1043,40,35,10,14,Mean,"[0, 52, 121, 180, 258, 355, 487, 561, 609, 672, 742, 795, 853, 935, 1046]",27.40357158070003,0.825802678430317,-0.12941587384212824,48.43296151006893,10.723501770005864,0.07405484365323219,16.147643754393144,4.048651856434308
1044,40,35,10,15,Median,"[0, 52, 131, 177, 252, 323, 415, 490, 566, 609, 670, 746, 800, 857, 929, 1046]",24.68370737932295,0.789085716055979,-0.1345436669453472,46.64272810103181,15.226908318672566,0.0671909761127997,14.347851075900946,4.4431926889116
1045,40,35,10,15,Mode,"[0, 52, 136, 177, 252, 316, 415, 490, 566, 609, 670, 746, 800, 842, 929, 1046]",23.707581716956167,0.77765385686668,-0.1388930084638344,45.808361536362995,15.933114952339904,0.063352251850014,13.917924129335253,4.148748493173055
1046,40,35,10,15,Mean,"[0, 52, 121, 180, 258, 332, 410, 487, 561, 609, 672, 742, 795, 853, 935, 1046]",23.75256673581233,0.779395706799699,-0.13351270003487953,45.08462466035941,10.78373849943165,0.06697108430880584,13.975546009646395,4.301392254660955
1047,40,35,10,16,Median,"[0, 52, 131, 177, 252, 282, 323, 415, 490, 566, 609, 670, 746, 800, 857, 929, 1046]",21.389770084223315,0.7425868653849546,-0.1381914577082633,43.61649408201111,14.701613817799238,0.06266639091527973,12.313005646228733,4.71292077212922
1048,40,35,10,16,Mode,"[0, 52, 136, 177, 252, 282, 316, 415, 490, 566, 609, 670, 746, 800, 842, 929, 1046]",20.560330898209255,0.7289073609205109,-0.1395317303871464,42.853856249337326,15.75479886403648,0.058477212153436195,12.00413604053734,4.7295105619440685
1049,40,35,10,16,Mean,"[0, 52, 121, 180, 252, 282, 332, 410, 490, 563, 609, 672, 742, 795, 853, 935, 1046]",20.114666866059835,0.7328922422717075,-0.1373943367456002,42.20648587748436,10.718840362969827,0.06244933797836863,11.643028895255567,4.588894489798711
1050,40,35,15,3,Median,"[0, 137, 670, 1046]",292.2121129980301,1.3752800356900021,0.03938731902022103,151.3653795859484,3.5799569516483714,0.1535008169658437,139.3755911183476,2.9687820712972117
1051,40,35,15,3,Mode,"[0, 52, 670, 1046]",242.7852882585069,1.7317604619152993,0.02031826200700146,110.8824790798342,2.850418428641154,0.17821734161797395,103.09655948523962,2.348531402570265
1052,40,35,15,3,Mean,"[0, 164, 701, 1046]",280.4943609344988,1.2484200390737548,0.034845361658033515,147.42101204477692,4.449139819075389,0.13614750114035123,130.91543671284944,3.6466051604740177
1053,40,35,15,4,Median,"[0, 137, 609, 855, 1046]",234.1884573452544,1.3184450671798869,0.009829853475043638,116.0492198186755,5.196590407519018,0.13444043852041201,108.96059522537048,2.4386591451146704
1054,40,35,15,4,Mode,"[0, 52, 670, 929, 1046]",199.18980359461213,1.5381505832301137,-0.021521216007415474,85.30204108211612,3.6930405260188106,0.14646408127311727,83.66907738213872,2.3167153867644315
1055,40,35,15,4,Mean,"[0, 160, 592, 847, 1046]",200.18493425946545,1.1347093013944851,0.008453367638005959,104.48214520249203,6.02329372534924,0.11349031737918393,94.29201831022228,3.1496377711616597
1056,40,35,15,5,Median,"[0, 52, 252, 609, 855, 1046]",155.7813278991577,1.2442046587590532,-0.013112455282011097,116.67457049768637,6.624590852886074,0.13983294641335614,86.11380635956363,2.343177521625452
1057,40,35,15,5,Mode,"[0, 52, 252, 670, 929, 1046]",153.97596631058354,1.2347404815015124,-0.011269579873055805,115.17661221505291,6.6830415917907855,0.135215107025056,85.02077797665652,2.408516642817674
1058,40,35,15,5,Mean,"[0, 74, 260, 597, 847, 1046]",126.72796014395887,1.093046870197755,-0.022754587770131656,108.50093123597115,6.559065326118301,0.11890628126043694,72.13441390890787,2.934349870199013
