,VendorID,passenger_count,trip_distance,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee,cbd_congestion_fee
706,7,1.0,9.94,239,138,1,42.2,0.0,0.5,11.63,6.94,1.0,69.77,2.5,5.0,0.0
707,7,1.0,8.03,262,138,1,31.7,0.0,0.5,9.53,6.94,1.0,57.17,2.5,5.0,0.0
708,7,1.0,10.06,90,138,1,48.5,0.0,0.5,5.0,6.94,1.0,70.19,2.5,5.0,0.75
709,7,1.0,9.17,141,138,1,38.0,0.0,0.5,10.79,6.94,1.0,64.73,2.5,5.0,0.0
710,7,2.0,17.05,230,138,1,70.2,0.0,0.5,17.38,6.94,1.0,104.27,2.5,5.0,0.75
711,7,1.0,9.83,68,138,1,43.6,0.0,0.5,12.06,6.94,1.0,72.35,2.5,5.0,0.75
712,7,2.0,8.83,170,138,2,33.8,0.0,0.5,0.0,6.94,1.0,50.49,2.5,5.0,0.75
713,7,1.0,14.98,261,138,1,62.5,0.0,0.5,15.84,6.94,1.0,95.03,2.5,5.0,0.75
714,7,1.0,9.24,164,138,1,42.9,0.0,0.5,11.92,6.94,1.0,71.51,2.5,5.0,0.75
715,7,2.0,10.21,230,138,1,44.3,0.0,0.5,5.0,6.94,1.0,65.99,2.5,5.0,0.75
716,7,1.0,9.86,100,138,1,44.3,0.0,0.5,12.2,6.94,1.0,73.19,2.5,5.0,0.75
717,7,1.0,8.43,43,138,1,36.6,0.0,0.5,10.01,6.94,1.0,60.05,0.0,5.0,0.0
718,7,2.0,8.82,140,138,2,37.3,0.0,0.5,0.0,6.94,1.0,53.24,2.5,5.0,0.0
719,7,1.0,9.02,236,138,1,35.9,0.0,0.5,10.87,6.94,1.0,65.21,2.5,5.0,0.0
720,7,1.0,9.04,151,138,1,39.4,0.0,0.5,10.57,6.94,1.0,63.41,0.0,5.0,0.0
721,7,1.0,9.14,233,138,1,42.2,0.0,0.5,11.78,6.94,1.0,70.67,2.5,5.0,0.75
722,7,1.0,13.51,148,138,1,68.8,0.0,0.5,17.1,6.94,1.0,102.59,2.5,5.0,0.75
723,7,1.0,8.92,140,138,1,35.9,0.0,0.5,12.96,6.94,1.0,64.8,2.5,5.0,0.0
724,7,3.0,9.37,100,138,1,37.3,0.0,0.5,10.8,6.94,1.0,64.79,2.5,5.0,0.75
725,7,1.0,9.93,161,138,1,42.2,0.0,0.5,11.78,6.94,1.0,70.67,2.5,5.0,0.75
726,7,2.0,10.46,239,138,1,45.7,0.0,0.5,13.03,6.94,1.0,78.17,2.5,5.0,0.0
727,7,1.0,9.45,107,138,1,38.7,0.0,0.5,10.0,6.94,1.0,65.39,2.5,5.0,0.75
728,7,1.0,8.89,170,138,1,36.6,0.0,0.5,10.66,6.94,1.0,63.95,2.5,5.0,0.75
729,7,1.0,9.51,100,138,1,41.5,0.0,0.5,14.55,6.94,1.0,72.74,2.5,5.0,0.75
730,7,1.0,9.86,100,138,1,46.4,0.0,0.5,12.62,6.94,1.0,75.71,2.5,5.0,0.75
731,7,2.0,9.5,161,138,1,42.9,0.0,0.5,15.52,6.94,1.0,77.61,2.5,5.0,0.75
732,7,2.0,8.71,262,138,1,34.5,0.0,0.5,6.0,6.94,1.0,56.44,2.5,5.0,0.0
733,7,1.0,8.45,262,138,1,33.8,0.0,0.5,9.95,6.94,1.0,59.69,2.5,5.0,0.0
734,7,1.0,9.02,141,138,1,38.7,0.0,0.5,10.93,6.94,1.0,65.57,2.5,5.0,0.0
735,7,2.0,7.8,24,138,1,33.8,0.0,0.5,9.45,6.94,1.0,56.69,0.0,5.0,0.0
736,7,1.0,9.66,234,138,1,44.3,0.0,0.5,15.25,6.94,1.0,76.24,2.5,5.0,0.75
737,7,2.0,12.09,230,138,1,53.4,0.0,0.5,12.0,6.94,1.0,82.09,2.5,5.0,0.75
738,7,1.0,10.75,143,138,1,45.0,0.0,0.5,15.23,6.94,1.0,76.17,2.5,5.0,0.0
739,7,1.0,10.43,68,138,1,50.6,0.0,0.5,13.46,6.94,1.0,80.75,2.5,5.0,0.75
740,7,2.0,8.43,24,138,1,38.0,0.0,0.5,10.29,6.94,1.0,61.73,0.0,5.0,0.0
741,7,2.0,9.58,161,138,1,45.0,0.0,0.5,12.34,6.94,1.0,74.03,2.5,5.0,0.75
742,7,1.0,8.88,140,138,1,40.8,0.0,0.5,11.85,6.94,1.0,71.09,2.5,5.0,0.0
743,7,1.0,11.35,249,138,1,52.7,0.0,0.5,14.38,6.94,1.0,86.27,2.5,5.0,0.75
744,7,1.0,10.02,161,138,1,48.5,0.0,0.5,16.3,6.94,1.0,81.49,2.5,5.0,0.75
745,7,1.0,8.17,263,138,1,31.7,0.0,0.5,9.53,6.94,1.0,57.17,2.5,5.0,0.0
746,7,1.0,11.47,230,138,1,45.0,0.0,0.5,5.0,6.94,1.0,66.69,2.5,5.0,0.75
747,7,1.0,10.17,229,138,1,38.7,0.0,0.5,6.0,6.94,1.0,61.39,2.5,5.0,0.75
748,7,1.0,10.86,163,138,1,53.4,0.0,0.5,17.52,6.94,1.0,87.61,2.5,5.0,0.75
749,7,2.0,8.82,236,138,1,38.7,0.0,0.5,10.93,6.94,1.0,65.57,2.5,5.0,0.0
750,7,1.0,8.31,236,138,1,35.9,0.0,0.5,9.0,6.94,1.0,60.84,2.5,5.0,0.0
751,7,2.0,11.4,163,138,1,45.7,0.0,0.5,20.8,13.88,1.0,90.13,2.5,5.0,0.75
752,7,1.0,12.24,163,138,1,49.2,0.0,0.5,0.0,16.05,1.0,75.01,2.5,5.0,0.75
753,7,1.0,11.48,138,36,1,47.1,0.0,0.5,5.0,0.0,1.0,60.35,0.0,6.75,0.0
754,7,2.0,10.36,138,239,1,49.9,0.0,0.5,15.35,0.0,1.0,76.75,2.5,6.75,0.75
755,7,1.0,7.64,138,163,2,38.0,0.0,0.5,0.0,0.0,1.0,49.5,2.5,6.75,0.75
756,7,1.0,11.42,132,138,1,49.9,0.0,0.5,11.63,0.0,1.0,69.78,0.0,6.75,0.0
757,7,1.0,5.28,138,95,1,22.6,0.0,0.5,9.26,0.0,1.0,40.11,0.0,6.75,0.0
758,7,1.0,6.62,138,229,1,34.5,0.0,0.5,9.2,0.0,1.0,55.2,2.5,6.75,0.75
759,7,1.0,2.67,138,179,1,15.6,0.0,0.5,5.0,0.0,1.0,31.35,0.0,6.75,0.0
760,7,1.0,8.94,138,144,1,42.2,0.0,0.5,14.05,0.0,1.0,70.25,2.5,6.75,0.75
761,7,2.0,9.87,138,65,1,45.0,0.0,0.5,11.15,0.0,1.0,66.9,0.0,6.75,0.0
762,7,1.0,8.85,138,75,1,46.4,0.0,0.5,6.04,0.0,1.0,66.44,2.5,6.75,0.75
763,7,4.0,1.96,138,260,4,9.3,0.0,0.5,0.0,0.0,1.0,20.05,0.0,6.75,0.0
764,7,2.0,12.26,138,71,1,59.7,0.0,0.5,5.0,0.0,1.0,75.45,0.0,6.75,0.0
765,7,2.0,6.89,138,37,2,29.6,0.0,0.5,0.0,0.0,1.0,40.35,0.0,6.75,0.0
766,7,1.0,7.5,138,256,1,34.5,0.0,0.5,7.0,0.0,1.0,52.25,0.0,6.75,0.0
767,7,1.0,9.76,138,61,1,42.2,0.0,0.5,15.88,0.0,1.0,68.83,0.0,6.75,0.0
768,7,1.0,1.17,138,70,1,9.3,0.0,0.5,3.71,0.0,1.0,22.26,0.0,6.75,0.0
769,7,1.0,17.16,138,85,1,69.5,0.0,0.5,15.75,0.0,1.0,94.5,0.0,6.75,0.0
770,7,1.0,11.41,138,198,1,46.4,0.0,0.5,5.0,0.0,1.0,60.65,0.0,6.75,0.0
771,7,1.0,7.91,138,107,1,37.3,0.0,0.5,9.96,0.0,1.0,59.76,2.5,6.75,0.75
772,7,2.0,7.55,138,196,1,31.0,0.0,0.5,8.05,0.0,1.0,48.3,0.0,6.75,0.0
773,7,1.0,3.06,138,7,1,17.7,0.0,0.5,4.0,0.0,1.0,30.95,0.0,6.75,0.0
774,7,1.0,11.38,138,189,1,53.4,0.0,0.5,10.0,0.0,1.0,72.65,0.0,6.75,0.0
775,7,1.0,11.11,138,52,1,44.3,0.0,0.5,10.71,0.0,1.0,64.26,0.0,6.75,0.0
776,7,1.0,8.86,138,237,1,38.0,0.0,0.5,10.0,0.0,1.0,60.5,2.5,6.75,0.75
777,7,1.0,6.9,138,237,1,33.8,0.0,0.5,9.06,0.0,1.0,54.36,2.5,6.75,0.75
778,7,2.0,11.0,138,65,1,53.4,0.0,0.5,12.33,0.0,1.0,73.98,0.0,6.75,0.0
779,7,1.0,22.27,138,108,2,87.0,0.0,0.5,0.0,0.0,1.0,95.25,0.0,6.75,0.0
780,7,4.0,11.48,138,132,1,47.1,0.0,0.5,0.0,0.0,1.0,55.35,0.0,6.75,0.0
781,7,1.0,3.68,138,92,2,17.7,0.0,0.5,0.0,0.0,1.0,25.95,0.0,6.75,0.0
782,7,2.0,6.91,138,112,1,28.2,0.0,0.5,7.29,0.0,1.0,43.74,0.0,6.75,0.0
783,7,1.0,5.84,138,134,1,25.4,0.0,0.5,3.0,0.0,1.0,36.65,0.0,6.75,0.0
784,7,1.0,12.1,138,166,1,56.2,0.0,0.5,10.15,0.0,1.0,77.85,2.5,6.75,0.75
785,7,2.0,11.54,132,138,1,44.3,0.0,0.5,13.14,0.0,1.0,65.69,0.0,6.75,0.0
786,7,1.0,6.18,138,112,1,25.4,0.0,0.5,0.0,0.0,1.0,34.65,0.0,6.75,0.0
787,7,1.0,4.78,138,53,1,21.9,0.0,0.5,3.0,0.0,1.0,34.15,0.0,6.75,0.0
788,7,2.0,8.95,138,48,1,65.0,0.0,0.5,8.5,0.0,1.0,85.0,2.5,6.75,0.75
789,7,1.0,10.81,70,63,2,47.1,0.0,0.5,0.0,0.0,1.0,56.35,0.0,6.75,0.0
790,7,1.0,3.51,138,223,1,15.6,0.0,0.5,3.73,0.0,1.0,28.58,0.0,6.75,0.0
791,7,1.0,11.42,138,188,1,53.4,0.0,0.5,12.53,0.0,1.0,75.18,0.0,6.75,0.0
792,7,3.0,3.24,138,92,2,14.2,0.0,0.5,0.0,0.0,1.0,23.45,0.0,6.75,0.0
793,7,1.0,4.32,138,226,2,21.9,0.0,0.5,0.0,0.0,1.0,30.15,0.0,6.75,0.0
794,7,1.0,24.34,138,265,1,89.8,0.0,0.5,10.0,0.0,1.0,108.05,0.0,6.75,0.0
795,7,1.0,1.37,138,70,2,9.3,0.0,0.5,0.0,0.0,1.0,17.55,0.0,6.75,0.0
796,7,2.0,9.62,138,79,1,38.7,0.0,0.5,5.0,0.0,1.0,55.2,2.5,6.75,0.75
797,7,1.0,8.88,138,161,1,37.3,0.0,0.5,12.2,0.0,1.0,61.0,2.5,6.75,0.75
798,7,1.0,13.38,138,13,1,56.2,0.0,0.5,20.31,0.0,1.0,88.01,2.5,6.75,0.75
799,7,2.0,9.73,138,148,1,39.4,0.0,0.5,10.18,0.0,1.0,61.08,2.5,6.75,0.75
800,7,1.0,11.07,138,25,1,45.7,0.0,0.5,10.79,0.0,1.0,64.74,0.0,6.75,0.0
801,7,1.0,7.24,138,255,1,33.1,0.0,0.5,8.27,0.0,1.0,49.62,0.0,6.75,0.0
802,7,1.0,10.52,138,231,1,46.4,0.0,0.5,11.58,0.0,1.0,69.48,2.5,6.75,0.75
803,7,1.0,14.16,138,257,1,56.2,0.0,0.5,16.11,0.0,1.0,80.56,0.0,6.75,0.0
804,7,1.0,9.64,138,113,1,44.3,0.0,0.5,10.0,0.0,1.0,65.8,2.5,6.75,0.75
805,7,2.0,0.0,138,252,1,9.3,0.0,0.5,3.51,0.0,1.0,21.06,0.0,6.75,0.0
806,7,1.0,6.75,138,163,1,34.5,0.0,0.5,9.2,0.0,1.0,55.2,2.5,6.75,0.75
807,7,2.0,4.48,138,226,1,21.9,0.0,0.5,6.03,0.0,1.0,36.18,0.0,6.75,0.0
808,7,1.0,9.29,138,142,1,48.5,0.0,0.5,0.0,0.0,1.0,60.0,2.5,6.75,0.75
809,7,1.0,7.89,138,237,1,35.9,0.0,0.5,9.48,0.0,1.0,56.88,2.5,6.75,0.75
810,7,1.0,9.27,138,97,1,47.1,0.0,0.5,5.0,0.0,1.0,60.35,0.0,6.75,0.0
811,7,1.0,10.5,138,113,1,43.6,0.0,0.5,11.02,0.0,1.0,66.12,2.5,6.75,0.75
812,7,1.0,0.0,138,181,1,23.3,0.0,0.5,9.76,0.0,1.0,42.31,0.0,6.75,0.0
813,7,1.0,82.11,138,265,2,178.7,0.0,0.5,0.0,0.0,1.0,187.95,0.0,6.75,0.0
814,7,1.0,10.32,138,113,1,43.6,0.0,0.5,11.22,0.0,1.0,67.32,2.5,6.75,0.75
815,7,1.0,8.04,138,229,1,35.9,0.0,0.5,9.68,0.0,1.0,58.08,2.5,6.75,0.75
816,7,1.0,2.88,138,129,1,16.3,0.0,0.5,1.45,0.0,1.0,27.0,0.0,6.75,0.0
817,7,1.0,10.91,138,209,1,45.7,0.0,0.5,11.64,0.0,1.0,69.84,2.5,6.75,0.75
818,7,1.0,12.38,138,13,1,50.6,0.0,0.5,12.62,0.0,1.0,75.72,2.5,6.75,0.75
819,7,1.0,10.6,138,66,1,41.5,0.0,0.5,5.0,0.0,1.0,55.75,0.0,6.75,0.0
820,7,1.0,10.18,138,65,1,40.1,0.0,0.5,9.87,0.0,1.0,59.22,0.0,6.75,0.0
821,7,1.0,10.45,138,231,1,41.5,0.0,0.5,10.8,0.0,1.0,64.8,2.5,6.75,0.75
822,7,1.0,10.32,138,25,1,39.4,0.0,0.5,9.73,0.0,1.0,58.38,0.0,6.75,0.0
823,7,1.0,7.64,138,163,1,35.2,0.0,0.5,9.0,0.0,1.0,56.7,2.5,6.75,0.75
824,7,1.0,13.15,138,225,1,63.9,0.0,0.5,14.43,0.0,1.0,86.58,0.0,6.75,0.0
825,7,1.0,5.45,138,83,1,26.8,0.0,0.5,7.01,0.0,1.0,42.06,0.0,6.75,0.0
826,7,1.0,14.8,138,246,1,66.0,0.0,0.5,12.0,0.0,1.0,89.5,2.5,6.75,0.75
827,7,1.0,11.77,138,231,1,54.1,0.0,0.5,7.0,0.0,1.0,72.6,2.5,6.75,0.75
828,7,1.0,11.42,138,177,1,43.6,0.0,0.5,2.0,0.0,1.0,53.85,0.0,6.75,0.0
829,7,1.0,0.0,138,138,3,4.4,0.0,0.5,0.0,0.0,1.0,12.65,0.0,6.75,0.0
830,7,1.0,9.37,138,230,1,49.2,0.0,0.5,12.14,0.0,1.0,72.84,2.5,6.75,0.75
831,7,2.0,7.14,138,112,1,32.4,0.0,0.5,5.0,0.0,1.0,45.65,0.0,6.75,0.0
832,7,1.0,7.89,138,112,1,37.3,0.0,0.5,9.61,0.0,1.0,57.66,0.0,6.75,0.0
833,7,1.0,11.46,138,87,1,58.3,0.0,0.5,14.46,0.0,1.0,86.76,2.5,6.75,0.75
834,7,1.0,8.83,138,230,1,44.3,0.0,0.5,11.66,0.0,1.0,69.96,2.5,6.75,0.75
835,7,2.0,9.63,138,79,2,47.1,0.0,0.5,0.0,0.0,1.0,61.1,2.5,6.75,0.75
836,7,2.0,2.26,138,70,1,13.5,0.0,0.5,0.0,0.0,1.0,24.25,0.0,6.75,0.0
837,7,1.0,11.66,138,132,1,44.3,0.0,0.5,10.71,0.0,1.0,64.26,0.0,6.75,0.0
838,7,1.0,7.35,138,255,1,30.3,0.0,0.5,7.91,0.0,1.0,47.46,0.0,6.75,0.0
839,7,2.0,9.75,138,65,1,38.7,0.0,0.5,9.59,0.0,1.0,57.54,0.0,6.75,0.0
840,7,1.0,13.2,138,261,1,51.3,0.0,0.5,9.5,0.0,1.0,73.3,2.5,6.75,0.75
841,7,1.0,6.43,138,229,1,28.2,0.0,0.5,10.0,0.0,1.0,50.7,2.5,6.75,0.75
842,7,1.0,4.39,138,193,2,18.4,0.0,0.5,0.0,0.0,1.0,27.65,0.0,6.75,0.0
843,7,1.0,11.42,138,40,1,58.3,0.0,0.5,16.89,0.0,1.0,84.44,0.0,6.75,0.0
844,7,1.0,13.89,138,133,1,54.1,0.0,0.5,12.47,0.0,1.0,74.82,0.0,6.75,0.0
845,7,2.0,9.86,132,138,2,42.9,0.0,0.5,0.0,0.0,1.0,51.15,0.0,6.75,0.0
846,7,1.0,0.0,138,138,3,3.7,0.0,0.5,0.0,0.0,1.0,11.95,0.0,6.75,0.0
847,7,1.0,9.13,138,161,1,47.1,0.0,0.5,10.0,0.0,1.0,68.6,2.5,6.75,0.75
848,7,1.0,13.14,138,231,1,66.7,0.0,0.5,15.64,0.0,1.0,93.84,2.5,6.75,0.75
849,7,1.0,12.0,138,38,1,47.8,0.0,0.5,1.0,0.0,1.0,57.05,0.0,6.75,0.0
850,7,3.0,0.0,138,138,3,65.0,0.0,0.5,0.0,0.0,1.0,73.25,0.0,6.75,0.0
851,7,1.0,6.6,138,74,1,30.3,0.0,0.5,7.71,0.0,1.0,46.26,0.0,6.75,0.0
852,7,1.0,10.43,138,162,1,43.6,0.0,0.5,13.78,0.0,1.0,68.88,2.5,6.75,0.75
853,7,2.0,11.49,138,87,1,48.5,0.0,0.5,12.0,0.0,1.0,72.0,2.5,6.75,0.75
854,7,2.0,8.32,138,163,1,50.6,0.0,0.5,12.42,0.0,1.0,74.52,2.5,6.75,0.75
855,7,1.0,8.15,138,170,1,48.5,0.0,0.5,12.5,0.0,1.0,75.0,2.5,6.75,0.75
856,7,1.0,2.92,138,92,2,14.9,0.0,0.5,0.0,0.0,1.0,25.65,0.0,6.75,0.0
857,7,2.0,7.42,138,170,1,53.4,0.0,0.5,13.48,0.0,1.0,80.88,2.5,6.75,0.75
858,7,1.0,7.17,138,112,1,31.0,0.0,0.5,8.35,0.0,1.0,50.1,0.0,6.75,0.0
859,7,1.0,10.4,138,87,1,45.7,0.0,0.5,11.94,0.0,1.0,71.64,2.5,6.75,0.75
860,7,1.0,7.31,138,256,1,30.3,0.0,0.5,0.0,0.0,1.0,41.05,0.0,6.75,0.0
861,7,1.0,11.92,138,211,1,47.1,0.0,0.5,14.9,0.0,1.0,74.5,2.5,6.75,0.75
862,7,1.0,9.06,138,163,1,38.0,0.0,0.5,10.1,0.0,1.0,60.6,2.5,6.75,0.75
863,7,1.0,3.58,138,7,1,17.0,0.0,0.5,0.0,0.0,1.0,26.25,0.0,6.75,0.0
864,7,1.0,10.5,138,232,1,42.9,0.0,0.5,11.08,0.0,1.0,66.48,2.5,6.75,0.75
865,7,1.0,10.2,138,125,1,50.6,0.0,0.5,15.53,0.0,1.0,77.63,2.5,6.75,0.75
866,7,1.0,9.7,138,66,1,39.4,0.0,0.5,9.53,0.0,1.0,57.18,0.0,6.75,0.0
867,7,1.0,0.95,138,138,1,6.5,0.0,0.5,2.95,0.0,1.0,17.7,0.0,6.75,0.0
868,7,2.0,0.69,138,138,1,65.0,0.0,0.5,14.65,0.0,1.0,87.9,0.0,6.75,0.0
869,7,2.0,8.43,138,170,1,35.9,0.0,0.5,5.0,0.0,1.0,52.4,2.5,6.75,0.75
870,7,1.0,11.42,138,132,1,49.9,0.0,0.5,11.63,0.0,1.0,69.78,0.0,6.75,0.0
871,7,1.0,9.4,138,144,1,41.5,0.0,0.5,13.25,0.0,1.0,66.25,2.5,6.75,0.75
872,7,1.0,11.28,138,45,1,52.7,0.0,0.5,16.05,0.0,1.0,80.25,2.5,6.75,0.75
873,7,1.0,5.72,138,82,2,28.2,0.0,0.5,0.0,0.0,1.0,38.95,0.0,6.75,0.0
874,7,1.0,6.87,138,237,1,33.8,0.0,0.5,4.0,0.0,1.0,51.8,2.5,6.75,0.75
875,7,1.0,22.52,70,201,1,84.9,0.0,0.5,19.85,2.6,1.0,119.1,0.0,6.75,0.0
876,7,1.0,9.49,138,148,1,38.7,0.0,0.5,10.88,3.18,1.0,65.26,2.5,6.75,0.75
877,7,1.0,7.93,138,166,1,35.2,0.0,0.5,10.28,6.94,1.0,61.67,0.0,6.75,0.0
878,7,2.0,6.55,138,74,1,27.5,0.0,0.5,8.74,6.94,1.0,52.43,0.0,6.75,0.0
879,7,1.0,7.55,138,263,1,29.6,0.0,0.5,3.0,6.94,1.0,51.29,2.5,6.75,0.0
880,7,2.0,11.72,138,208,2,45.0,0.0,0.5,0.0,6.94,1.0,61.19,0.0,6.75,0.0
881,7,1.0,7.69,138,75,1,37.3,0.0,0.5,10.5,6.94,1.0,62.99,0.0,6.75,0.0
882,7,2.0,8.74,138,48,1,45.7,0.0,0.5,12.83,6.94,1.0,76.97,2.5,6.75,0.75
883,7,2.0,14.94,138,87,1,58.3,0.0,0.5,15.35,6.94,1.0,92.09,2.5,6.75,0.75
884,7,1.0,7.89,138,42,1,34.5,0.0,0.5,9.94,6.94,1.0,59.63,0.0,6.75,0.0
885,7,3.0,11.33,138,163,1,46.4,0.0,0.5,16.21,6.94,1.0,81.05,2.5,6.75,0.75
886,7,1.0,9.99,138,161,1,41.5,0.0,0.5,11.99,6.94,1.0,71.93,2.5,6.75,0.75
887,7,1.0,9.31,138,163,1,41.5,0.0,0.5,11.99,6.94,1.0,71.93,2.5,6.75,0.75
888,7,1.0,8.89,138,236,1,40.1,0.0,0.5,11.56,6.94,1.0,69.35,2.5,6.75,0.0
889,7,1.0,12.1,138,87,1,47.1,0.0,0.5,5.0,6.94,1.0,70.54,2.5,6.75,0.75
890,7,1.0,9.58,138,237,1,43.6,0.0,0.5,12.26,6.94,1.0,73.55,2.5,6.75,0.0
891,7,2.0,9.25,138,234,1,38.0,0.0,0.5,20.0,6.94,1.0,76.44,2.5,6.75,0.75
892,7,1.0,8.64,138,137,1,34.5,0.0,0.5,10.59,6.94,1.0,63.53,2.5,6.75,0.75
893,7,1.0,10.16,138,243,1,52.0,0.0,0.5,13.94,6.94,1.0,83.63,0.0,6.75,0.0
894,7,1.0,9.58,138,141,1,40.8,0.0,0.5,12.2,6.94,1.0,73.19,2.5,6.75,0.0
895,7,1.0,9.4,138,230,1,51.3,0.0,0.5,13.0,6.94,1.0,85.24,2.5,6.75,0.75
896,7,1.0,8.21,138,162,1,42.9,0.0,0.5,5.0,6.94,1.0,68.84,2.5,6.75,0.75
897,7,2.0,12.02,138,239,1,66.0,0.0,0.5,5.0,6.94,1.0,91.19,2.5,6.75,0.0
898,7,1.0,11.29,138,224,1,47.8,0.0,0.5,13.75,6.94,1.0,82.49,2.5,6.75,0.75
899,7,1.0,9.7,138,68,1,49.2,0.0,0.5,17.54,6.94,1.0,87.68,2.5,6.75,0.75
900,7,1.0,8.25,138,263,1,35.2,0.0,0.5,13.85,6.94,1.0,69.24,2.5,6.75,0.0
901,7,1.0,14.76,138,87,1,57.6,0.0,0.5,5.0,6.94,1.0,83.54,2.5,6.75,0.75
902,7,2.0,8.99,138,164,1,45.0,0.0,0.5,13.19,6.94,1.0,79.13,2.5,6.75,0.75
903,7,1.0,5.83,138,74,1,24.0,0.0,0.5,8.34,6.94,1.0,50.03,0.0,6.75,0.0
904,7,1.0,11.24,138,164,1,45.7,0.0,0.5,10.0,6.94,1.0,76.64,2.5,6.75,0.75
905,7,1.0,10.41,138,142,1,42.9,0.0,0.5,5.0,6.94,1.0,68.84,2.5,6.75,0.75
906,7,1.0,9.99,138,68,1,49.9,0.0,0.5,14.37,6.94,1.0,86.21,2.5,6.75,0.75
907,7,1.0,10.55,138,158,1,49.2,0.0,0.5,14.23,6.94,1.0,85.37,2.5,6.75,0.75
908,7,1.0,9.36,138,229,1,37.3,0.0,0.5,3.0,6.94,1.0,59.74,2.5,6.75,0.75
909,7,1.0,8.15,138,162,1,33.1,0.0,0.5,11.01,6.94,1.0,66.05,2.5,6.75,0.75
910,7,2.0,8.49,138,234,1,36.6,0.0,0.5,11.21,6.94,1.0,67.25,2.5,6.75,0.75
911,7,1.0,8.86,138,230,1,38.0,0.0,0.5,11.49,6.94,1.0,68.93,2.5,6.75,0.75
912,7,1.0,8.79,70,233,1,34.5,0.0,0.5,8.09,6.94,1.0,62.03,2.5,6.75,0.75
913,7,2.0,13.04,138,113,1,51.3,0.0,0.5,13.95,6.94,1.0,83.69,2.5,6.75,0.75
914,7,3.0,15.05,138,13,2,55.5,0.0,0.5,0.0,6.94,1.0,73.94,2.5,6.75,0.75
915,7,1.0,9.16,138,68,1,37.3,0.0,0.5,0.0,6.94,1.0,55.74,2.5,6.75,0.75
916,7,2.0,12.3,138,90,1,52.0,0.0,0.5,14.09,6.94,1.0,84.53,2.5,6.75,0.75
917,7,3.0,8.84,138,68,1,40.8,0.0,0.5,14.81,6.94,1.0,74.05,2.5,6.75,0.75
918,7,1.0,8.86,138,186,3,42.9,0.0,0.5,0.0,6.94,1.0,61.34,2.5,6.75,0.75
919,7,2.0,8.76,70,147,1,40.1,0.0,0.5,11.06,6.94,1.0,66.35,0.0,6.75,0.0
920,7,1.0,9.53,138,229,1,38.0,0.0,0.5,11.29,6.94,1.0,67.73,2.5,6.75,0.75
921,7,1.0,8.97,138,230,1,40.1,0.0,0.5,11.71,6.94,1.0,70.25,2.5,6.75,0.75
922,7,1.0,8.73,138,236,1,40.1,0.0,0.5,14.45,6.94,1.0,72.24,2.5,6.75,0.0
923,7,1.0,10.58,138,143,1,45.0,0.0,0.5,12.54,6.94,1.0,75.23,2.5,6.75,0.0
924,7,2.0,10.19,138,4,1,40.8,0.0,0.5,11.85,6.94,1.0,71.09,2.5,6.75,0.75
925,7,1.0,10.81,138,113,1,45.7,0.0,0.5,10.0,6.94,1.0,74.14,2.5,6.75,0.75
926,7,1.0,9.63,70,229,1,38.7,0.0,0.5,11.28,6.94,1.0,67.67,2.5,6.75,0.0
927,7,1.0,9.87,138,237,1,41.5,0.0,0.5,8.0,6.94,1.0,67.19,2.5,6.75,0.0
928,7,1.0,9.84,138,163,1,43.6,0.0,0.5,12.41,6.94,1.0,74.45,2.5,6.75,0.75
929,7,1.0,8.16,138,41,1,33.8,0.0,0.5,10.0,6.94,1.0,59.99,0.0,6.75,0.0
930,7,1.0,9.37,138,230,1,38.7,0.0,0.5,5.0,6.94,1.0,62.14,2.5,6.75,0.75
931,7,2.0,9.96,138,163,1,40.8,0.0,0.5,11.85,6.94,1.0,71.09,2.5,6.75,0.75
932,7,3.0,10.19,138,142,1,42.2,0.0,0.5,11.98,6.94,1.0,71.87,2.5,6.75,0.0
933,7,1.0,9.85,138,239,1,40.8,0.0,0.5,11.7,6.94,1.0,70.19,2.5,6.75,0.0
934,7,1.0,7.6,138,170,1,30.3,0.0,0.5,9.75,6.94,1.0,58.49,2.5,6.75,0.75
935,7,1.0,9.03,138,230,1,43.6,0.0,0.5,15.51,6.94,1.0,77.55,2.5,6.75,0.75
936,7,1.0,8.91,138,161,1,36.6,0.0,0.5,16.51,6.94,1.0,71.55,2.5,6.75,0.75
937,7,1.0,9.32,138,90,1,40.8,0.0,0.5,11.85,6.94,1.0,71.09,2.5,6.75,0.75
938,7,2.0,10.89,138,250,2,42.2,0.0,0.5,0.0,6.94,1.0,57.39,0.0,6.75,0.0
939,7,1.0,10.57,138,230,1,45.0,0.0,0.5,0.0,6.94,1.0,63.44,2.5,6.75,0.75
940,7,1.0,11.64,138,170,1,50.6,0.0,0.5,20.71,6.94,1.0,89.75,2.5,6.75,0.75
941,7,1.0,10.38,138,162,1,40.8,0.0,0.5,11.85,6.94,1.0,71.09,2.5,6.75,0.75
942,7,1.0,11.53,138,107,1,47.8,0.0,0.5,9.94,6.94,1.0,76.18,2.5,6.75,0.75
943,7,1.0,10.13,138,249,1,45.7,0.0,0.5,10.0,6.94,1.0,74.14,2.5,6.75,0.75
944,7,1.0,9.63,138,90,1,41.5,0.0,0.5,11.99,6.94,1.0,71.93,2.5,6.75,0.75
