,scale,n_clusters_min,n_clusters_max,k_neighbours_min,k_neighbours_max,len_st_thr,n_cl_max_thr,k_neighb_max_thr,n_edge_clusters_min,n_edge_clusters_max,St_len_min,K_nb_max,N_cl_max,N_stages,Cl_cen,St_edges,Actual N_stages,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,time,AMI,ARI,FMI,score
376,False,2,14,30,40,[0],[14],[40],8,8,0,40,14,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,4.45431995391846,0.850663858444875,0.714106015854992,0.754450312143713,0.0736355263555108
1578,False,8,14,25,45,[20],[14],[45],8,8,20,45,14,9,Mode,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,4.56966686248779,0.850663858444875,0.714106015854992,0.754450312143713,0.0717768284281613
1038,False,5,11,25,45,[60],[11],[45],8,8,60,45,11,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,4.59835076332092,0.850663858444875,0.714106015854992,0.754450312143713,0.0713290941132472
1549,False,8,14,25,45,[0],[14],[45],8,8,0,45,14,9,Mode,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,4.63722896575928,0.850663858444875,0.714106015854992,0.754450312143713,0.0707310759905374
410,False,2,14,30,40,[20],[14],[40],8,8,20,40,14,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,4.69389462471008,0.850663858444875,0.714106015854992,0.754450312143713,0.0698771959293609
444,False,2,14,30,40,[40],[14],[40],8,8,40,40,14,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,4.75096082687378,0.850663858444875,0.714106015854992,0.754450312143713,0.0690378654581473
1043,False,5,14,25,40,[60],[14],[40],8,8,60,40,14,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,4.82019019126892,0.850663858444875,0.714106015854992,0.754450312143713,0.0680463179558263
126,False,2,14,20,35,[40],[14],[35],8,8,40,35,14,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,4.94091415405273,0.850663858444875,0.714106015854992,0.754450312143713,0.0663837063620312
78,False,2,14,20,35,[20],[14],[35],8,8,20,35,14,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,4.97470736503601,0.850663858444875,0.714106015854992,0.754450312143713,0.0659327615264192
1162,False,5,14,30,45,[60],[14],[45],8,8,60,45,14,9,Mode,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,5.05295515060425,0.850663858444875,0.714106015854992,0.754450312143713,0.0649117565041949
30,False,2,14,20,35,[0],[14],[35],8,8,0,35,14,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,5.13438248634338,0.850663858444875,0.714106015854992,0.754450312143713,0.0638823062432642
415,False,2,17,30,40,[20],[17],[40],8,8,20,40,17,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,5.19801640510559,0.850663858444875,0.714106015854992,0.754450312143713,0.0631002614844532
1416,False,8,14,20,45,[0],[14],[45],8,8,0,45,14,9,Mode,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,5.21185159683228,0.850663858444875,0.714106015854992,0.754450312143713,0.0629327578248763
1949,False,11,17,20,45,[0],[17],[45],8,8,0,45,17,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,5.30801391601563,0.850663858444875,0.714106015854992,0.754450312143713,0.0617926402515624
381,False,2,17,30,40,[0],[17],[40],8,8,0,40,17,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,5.3941433429718,0.850663858444875,0.714106015854992,0.754450312143713,0.0608059841031101
1422,False,8,17,20,40,[0],[17],[40],8,8,0,40,17,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,5.55244326591492,0.850663858444875,0.714106015854992,0.754450312143713,0.0590724080651356
449,False,2,17,30,40,[40],[17],[40],8,8,40,40,17,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,5.6165611743927,0.850663858444875,0.714106015854992,0.754450312143713,0.0583980453837228
340,False,2,14,25,40,[60],[14],[40],8,8,60,40,14,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,5.65999960899353,0.850663858444875,0.714106015854992,0.754450312143713,0.0579498616645603
217,False,2,14,25,40,[0],[14],[40],8,8,0,40,14,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,5.69700360298157,0.850663858444875,0.714106015854992,0.754450312143713,0.0575734574208416
901,False,5,14,20,40,[60],[14],[40],8,8,60,40,14,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,5.91904425621033,0.850663858444875,0.714106015854992,0.754450312143713,0.0554137087281453
420,False,2,20,30,40,[20],[20],[40],8,8,20,40,20,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,6.15146446228027,0.850663858444875,0.714106015854992,0.754450312143713,0.0533200177573742
454,False,2,20,30,40,[40],[20],[40],8,8,40,40,20,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,6.29793858528137,0.850663858444875,0.714106015854992,0.754450312143713,0.0520799289991785
1044,False,5,14,25,45,[60],[14],[45],8,8,60,45,14,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,6.48511743545532,0.850663858444875,0.714106015854992,0.754450312143713,0.0505767547969795
386,False,2,20,30,40,[0],[20],[40],8,8,0,40,20,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,6.53313422203064,0.850663858444875,0.714106015854992,0.754450312143713,0.0502050291966437
1109,False,5,17,30,45,[20],[17],[45],8,8,20,45,17,9,Mode,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,6.58525395393372,0.850663858444875,0.714106015854992,0.754450312143713,0.0498076758553421
1167,False,5,17,30,45,[60],[17],[45],8,8,60,45,17,9,Mode,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,6.60194778442383,0.850663858444875,0.714106015854992,0.754450312143713,0.0496817310698051
377,False,2,14,30,45,[0],[14],[45],8,8,0,45,14,9,Mode,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,6.73193955421448,0.850663858444875,0.714106015854992,0.754450312143713,0.0487223914774013
411,False,2,14,30,45,[20],[14],[45],8,8,20,45,14,9,Mode,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,6.82473850250244,0.850663858444875,0.714106015854992,0.754450312143713,0.0480598918540796
1080,False,5,17,30,45,[0],[17],[45],8,8,0,45,17,9,Mode,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,6.93116450309753,0.850663858444875,0.714106015854992,0.754450312143713,0.0473219462928717
908,False,5,17,20,40,[60],[17],[40],8,8,60,40,17,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,6.95155358314514,0.850663858444875,0.714106015854992,0.754450312143713,0.0471831498440731
127,False,2,14,20,40,[40],[14],[40],8,8,40,40,14,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,6.9886794090271,0.850663858444875,0.714106015854992,0.754450312143713,0.0469324997136048
174,False,2,14,20,40,[60],[14],[40],8,8,60,40,14,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,7.00102806091309,0.850663858444875,0.714106015854992,0.754450312143713,0.0468497185711698
826,False,5,17,20,40,[20],[17],[40],8,8,20,40,17,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,7.01370882987976,0.850663858444875,0.714106015854992,0.754450312143713,0.0467650143908616
79,False,2,14,20,40,[20],[14],[40],8,8,20,40,14,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,7.01761078834534,0.850663858444875,0.714106015854992,0.754450312143713,0.0467390119308651
305,False,2,17,25,40,[40],[17],[40],8,8,40,40,17,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,7.07289814949036,0.850663858444875,0.714106015854992,0.754450312143713,0.046373662879095
31,False,2,14,20,40,[0],[14],[40],8,8,0,40,14,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,7.09324479103088,0.850663858444875,0.714106015854992,0.754450312143713,0.0462406421920442
264,False,2,17,25,40,[20],[17],[40],8,8,20,40,17,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,7.10018491744995,0.850663858444875,0.714106015854992,0.754450312143713,0.0461954439463305
223,False,2,17,25,40,[0],[17],[40],8,8,0,40,17,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,7.23504781723023,0.850663858444875,0.714106015854992,0.754450312143713,0.0453343506011832
1423,False,8,17,20,45,[0],[17],[45],8,8,0,45,17,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,7.44553661346436,0.850663858444875,0.714106015854992,0.754450312143713,0.0440527273439901
1114,False,5,20,30,45,[20],[20],[45],8,8,20,45,20,9,Mode,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,8.0310046672821,0.850663858444875,0.714106015854992,0.754450312143713,0.0408412406605714
416,False,2,17,30,45,[20],[17],[45],8,8,20,45,17,9,Mode,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,8.06300234794617,0.850663858444875,0.714106015854992,0.754450312143713,0.0406791639402398
259,False,2,14,25,45,[20],[14],[45],8,8,20,45,14,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,8.13587880134583,0.850663858444875,0.714106015854992,0.754450312143713,0.0403147837340428
450,False,2,17,30,45,[40],[17],[45],8,8,40,45,17,9,Mode,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,8.25619459152222,0.850663858444875,0.714106015854992,0.754450312143713,0.039727284855839
1172,False,5,20,30,45,[60],[20],[45],8,8,60,45,20,9,Mode,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,8.28735995292664,0.850663858444875,0.714106015854992,0.754450312143713,0.0395778868331658
945,False,5,17,25,45,[0],[17],[45],8,8,0,45,17,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,8.31540369987488,0.850663858444875,0.714106015854992,0.754450312143713,0.0394444101815016
382,False,2,17,30,45,[0],[17],[45],8,8,0,45,17,9,Mode,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,8.34025406837463,0.850663858444875,0.714106015854992,0.754450312143713,0.0393268828112045
980,False,5,17,25,45,[20],[17],[45],8,8,20,45,17,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,8.38126707077026,0.850663858444875,0.714106015854992,0.754450312143713,0.0391344401261869
1050,False,5,17,25,45,[60],[17],[45],8,8,60,45,17,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,8.43542218208313,0.850663858444875,0.714106015854992,0.754450312143713,0.0388831984081728
915,False,5,20,20,40,[60],[20],[40],8,8,60,40,20,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,8.59210276603699,0.850663858444875,0.714106015854992,0.754450312143713,0.0381741470387376
833,False,5,20,20,40,[20],[20],[40],8,8,20,40,20,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,8.63805150985718,0.850663858444875,0.714106015854992,0.754450312143713,0.0379710857232505
134,False,2,17,20,40,[40],[17],[40],8,8,40,40,17,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,8.63908314704895,0.850663858444875,0.714106015854992,0.754450312143713,0.0379665514013118
902,False,5,14,20,45,[60],[14],[45],8,8,60,45,14,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,8.65200066566467,0.850663858444875,0.714106015854992,0.754450312143713,0.037909866981898
785,False,5,17,20,40,[0],[17],[40],8,8,0,40,17,9,Mode,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,8.66929793357849,0.850663858444875,0.714106015854992,0.754450312143713,0.0378342279704362
38,False,2,17,20,40,[0],[17],[40],8,8,0,40,17,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,8.76331210136414,0.850663858444875,0.714106015854992,0.754450312143713,0.0374283365203418
86,False,2,17,20,40,[20],[17],[40],8,8,20,40,17,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,8.86964726448059,0.850663858444875,0.714106015854992,0.754450312143713,0.0369796210133558
1085,False,5,20,30,45,[0],[20],[45],8,8,0,45,20,9,Mode,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,9.11281275749207,0.850663858444875,0.714106015854992,0.754450312143713,0.0359928600632093
909,False,5,17,20,45,[60],[17],[45],8,8,60,45,17,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,9.33959031105042,0.850663858444875,0.714106015854992,0.754450312143713,0.0351189060160982
827,False,5,17,20,45,[20],[17],[45],8,8,20,45,17,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,9.36616587638855,0.850663858444875,0.714106015854992,0.754450312143713,0.0350192596086191
80,False,2,14,20,45,[20],[14],[45],8,8,20,45,14,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,9.40973711013794,0.850663858444875,0.714106015854992,0.754450312143713,0.0348571049885401
128,False,2,14,20,45,[40],[14],[45],8,8,40,45,14,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,9.45367097854614,0.850663858444875,0.714106015854992,0.754450312143713,0.0346951142161584
1430,False,8,20,20,45,[0],[20],[45],8,8,0,45,20,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,9.6491231918335,0.850663858444875,0.714106015854992,0.754450312143713,0.0339923315146643
387,False,2,20,30,45,[0],[20],[45],8,8,0,45,20,9,Mode,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,9.68911528587341,0.850663858444875,0.714106015854992,0.754450312143713,0.0338520272166494
32,False,2,14,20,45,[0],[14],[45],8,8,0,45,14,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,9.7163724899292,0.850663858444875,0.714106015854992,0.754450312143713,0.0337570625974458
224,False,2,17,25,45,[0],[17],[45],8,8,0,45,17,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,10.0830404758453,0.850663858444875,0.714106015854992,0.754450312143713,0.0325294929786684
786,False,5,17,20,45,[0],[17],[45],8,8,0,45,17,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,10.0951225757599,0.850663858444875,0.714106015854992,0.754450312143713,0.0324905608526453
93,False,2,20,20,40,[20],[20],[40],8,8,20,40,20,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,10.5224316120148,0.850663858444875,0.714106015854992,0.754450312143713,0.0311711405173806
141,False,2,20,20,40,[40],[20],[40],8,8,40,40,20,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,10.5269598960876,0.850663858444875,0.714106015854992,0.754450312143713,0.0311577319188364
981,False,5,17,25,50,[20],[17],[50],8,8,20,50,17,9,Mode,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,10.8436005115509,0.850663858444875,0.714106015854992,0.754450312143713,0.0302479046524491
946,False,5,17,25,50,[0],[17],[50],8,8,0,50,17,9,Mode,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,11.0165345668793,0.850663858444875,0.714106015854992,0.754450312143713,0.0297730826669166
87,False,2,17,20,45,[20],[17],[45],8,8,20,45,17,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,11.5109055042267,0.850663858444875,0.714106015854992,0.754450312143713,0.0284943868440414
916,False,5,20,20,45,[60],[20],[45],8,8,60,45,20,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,11.5378506183624,0.850663858444875,0.714106015854992,0.754450312143713,0.0284278419968999
834,False,5,20,20,45,[20],[20],[45],8,8,20,45,20,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,11.565886259079,0.850663858444875,0.714106015854992,0.754450312143713,0.0283589330739934
135,False,2,17,20,45,[40],[17],[45],8,8,40,45,17,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,11.612428188324,0.850663858444875,0.714106015854992,0.754450312143713,0.0282452721380385
39,False,2,17,20,45,[0],[17],[45],8,8,0,45,17,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,11.6586897373199,0.850663858444875,0.714106015854992,0.754450312143713,0.028133195217702
793,False,5,20,20,45,[0],[20],[45],8,8,0,45,20,9,Mode,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,11.7419617176056,0.850663858444875,0.714106015854992,0.754450312143713,0.0279336794183932
230,False,2,20,25,45,[0],[20],[45],8,8,0,45,20,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,12.347198009491,0.850663858444875,0.714106015854992,0.754450312143713,0.0265644232894393
225,False,2,17,25,50,[0],[17],[50],8,8,0,50,17,9,Mode,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,13.1520421504974,0.850663858444875,0.714106015854992,0.754450312143713,0.0249388034656074
46,False,2,20,20,45,[0],[20],[45],8,8,0,45,20,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",9,298.599010443349,2.16275621950626,0.060667734593153,362.302323528168,4.51393769120677,0.32799619436264,180.538247389964,1.34467057450074,14.010969877243,0.850663858444875,0.714106015854992,0.754450312143713,0.0234099564295959
1344,False,5,20,45,50,[0],[20],[50],8,8,0,50,20,9,Mean,"[0, 118, 246, 555, 615, 683, 789, 854, 976, 1046]",9,306.645429595485,2.22339417785406,0.0309063419699669,348.760154105929,4.88452303926823,0.327943682670593,166.982746883214,1.28289920609332,4.54199981689453,0.81793065188374,0.642974108163322,0.696530328068285,0.0722024869861875
